type,title,url,year,authors,afilitions,countries,regions,conference,id
research-article,"Interactive, Height-Based Filtering in 2.5D Treemaps",https://doi.org/10.1145/3231622.3231638,2018,"['Daniel Limberger', 'Matthias Trapp', 'Jürgen Döllner']","['university of potsdam', 'university of potsdam', 'university of potsdam']","['germany', 'germany', 'germany']","['europe', 'europe', 'europe']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3231638
research-article,Automatic View Placement in 3D toward Hierarchical Non-Linear Presentations,https://doi.org/10.1145/3231622.3231623,2018,"['Daniil Rodin', 'Gershon Elber']","['Technion', 'Technion']","['israel', 'israel']","['middle east', 'middle east']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3231623
research-article,3D Modelling and Visualisation of Heterogeneous Cell Membranes in Blender,https://doi.org/10.1145/3231622.3231639,2018,"['Mehmood Ghaffar', 'Niklas Biere', 'Daniel Jäger', 'Karsten Klein', 'Falk Schreiber', 'Olaf Kruse', 'Björn Sommer']","['ipk gaterslebenbielefeld university', 'bielefeld university', 'bielefeld university', 'university of konstanz', 'university of konstanz', 'bielefeld university', 'university of konstanz']","['germany', 'germany', 'germany', 'germany', 'germany', 'germany', 'germany']","['europe', 'europe', 'europe', 'europe', 'europe', 'europe', 'europe']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3231639
research-article,Property-Driven Dynamic Call Graph Exploration,https://doi.org/10.1145/3231622.3231630,2018,['Michael Burch'],['eindhoven university of technology'],['netherlands'],['europe'],"Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3231630
research-article,Upstream Visibility: A Multi-View Routing Visualization,https://doi.org/10.1145/3231622.3231632,2018,"['Luca Marzialetti', 'Massimo Candela', 'Giuseppe Di Battista']","['roma tre university', 'RIPE NCC', 'roma tre university']","['italy', 'netherlands', 'italy']","['europe', 'europe', 'europe']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3231632
short-paper,IMDb Explorer: Visual Exploration of a Movie Database,https://doi.org/10.1145/3231622.3231633,2018,"['Michael Burch', 'Gerald Baulig', 'Tobias Boley', 'Arjana Mehmeti', 'Dina Kurbanismailova', 'Marc Roswag', 'Oliver Streicher', 'Steffen Wittig', 'Uwe Kloos']","['eindhoven university of technology', 'Reutlingen University', 'Reutlingen University', 'Reutlingen University', 'Reutlingen University', 'Reutlingen University', 'Reutlingen University', 'Reutlingen University', 'Reutlingen University']","['netherlands', 'germany', 'germany', 'germany', 'germany', 'germany', 'germany', 'germany', 'germany']","['europe', 'europe', 'europe', 'europe', 'europe', 'europe', 'europe', 'europe', 'europe']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3231633
short-paper,Using an Augmented Reality Cube-Like Interface and 3D Gesture-Based Interaction to Navigate and Manipulate Data,https://doi.org/10.1145/3231622.3231625,2018,"['Nico Reski', 'Aris Alissandrakis']","['linnaeus university', 'linnaeus university']","['sweden', 'sweden']","['europe', 'europe']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3231625
short-paper,Analysis of VINCI 2009-2017 Proceedings,https://doi.org/10.1145/3231622.3231641,2018,"['Kostiantyn Kucher', 'Rafael Messias Martins', 'Andreas Kerren']","['linnaeus university', 'linnaeus university', 'linnaeus university']","['sweden', 'sweden', 'sweden']","['europe', 'europe', 'europe']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3231641
poster,Application of Interactive Computer-Assisted Argument Extraction to Opinionated Social Media Texts,https://doi.org/10.1145/3231622.3232505,2018,"['Kostiantyn Kucher', 'Maria Skeppstedt', 'Andreas Kerren']","['linnaeus university', 'university of potsdam', 'linnaeus university']","['sweden', 'germany', 'sweden']","['europe', 'europe', 'europe']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3232505
poster,Diabetes Information in Social Media,https://doi.org/10.1145/3231622.3232508,2018,"['Alisa Lincke', 'Jenny Lundberg', 'Maria Thunander', 'Marcelo Milrad', 'Jenny Lundberg', 'Ilir Jusufi', 'Jonas Lundberg']","['linnaeus university', 'linnaeus university', 'lund university', 'linnaeus university', 'linnaeus university', 'linnaeus university', 'linnaeus university']","['sweden', 'sweden', 'sweden', 'sweden', 'sweden', 'sweden', 'sweden']","['europe', 'europe', 'europe', 'europe', 'europe', 'europe', 'europe']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3232508
poster,Visualizing Programming Session Timelines,https://doi.org/10.1145/3231622.3232506,2018,"['Daniel Toll', 'Anna Wingkvist']","['linnaeus university', 'linnaeus university']","['sweden', 'sweden']","['europe', 'europe']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3232506
poster,ChOWDER: Dynamic Contents Sharing through Remote Tiled Display System,https://doi.org/10.1145/3231622.3232504,2018,"['Tomohiro Kawanabe', 'Jorji Nonaka', 'Kenji Ono']","['RIKEN Center for Computational Science', 'RIKEN Center for Computational Science', 'kyushu university']","['japan', 'japan', 'japan']","['asia', 'asia', 'asia']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3232504
poster,Data Modeling and Analysis on Fashion Evolution,https://doi.org/10.1145/3231622.3231634,2018,['Tu Xing'],['shenzhen university'],['china'],['asia'],"Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3231634
poster,Information Visualization and Design,https://doi.org/10.1145/3231622.3231636,2018,"['Anna Sara Fagerholm', 'Mattias Andersson']","['mid sweden university', 'mid sweden university']","['sweden', 'sweden']","['europe', 'europe']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3231636
poster,Visual Notifier: A Timeline-Based Visualization for Notifications from Several Environments,https://doi.org/10.1145/3231622.3231629,2018,['Michael Burch'],['eindhoven university of technology'],['netherlands'],['europe'],"Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3231629
poster,Towards Uncertainty Visualization in Smart Production Environments,https://doi.org/10.1145/3231622.3231640,2018,"['Björn Zimmer', 'Jan Zenisek', 'Hans-Christian Jetter']","['university of applied sciences', 'university of applied sciences', 'university of applied sciences']","['austria', 'austria', 'austria']","['europe', 'europe', 'europe']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3231640
poster,Improved Exploration with Dimensional Weight Manipulation in RadViz,https://doi.org/10.1145/3231622.3232507,2018,"['Hyunwoo Han', 'Taerin Yoon', 'Hyeonsik Gong', 'Kyungwon Lee']","['ajou university', 'ajou university', 'ajou university', 'ajou university']","['south korea', 'south korea', 'south korea', 'south korea']","['asia', 'asia', 'asia', 'asia']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3232507
research-article,Visualizing uncertainty in flow diagrams: a case study in product costing,https://doi.org/10.1145/3105971.3105972,2017,"['Zana Vosough', 'Dietrich Kammer', 'Mandy Keck', 'Rainer Groh']","['SAP SE', 'Technische Universität Dresden', 'Technische Universität Dresden', 'Technische Universität Dresden']","['germany', 'germany', 'germany', 'germany']","['europe', 'europe', 'europe', 'europe']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3105972
research-article,A radviz-based visualization for understanding fuzzy clustering results,https://doi.org/10.1145/3105971.3105980,2017,"['Fangfang Zhou', 'Minghui Chen', 'Zeyu Wang', 'Feng Luo', 'Xiaobo Luo', 'Wei Huang', 'Yi Chen', 'Ying Zhao']","['central south university', 'central south university', 'central south university', 'central south university', 'central south university', 'Enterprise Security Group', 'beijing technology and business university', 'central south university']","['china', 'china', 'china', 'china', 'china', 'china', 'china', 'china']","['asia', 'asia', 'asia', 'asia', 'asia', 'asia', 'asia', 'asia']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3105980
research-article,Partial precedence of context-sensitive graph grammars,https://doi.org/10.1145/3105971.3105983,2017,"['Yang Zou', 'Xiaoqin Zeng', 'Yufeng Liu', 'Huiyi Liu']","['hohai university', 'hohai university', 'hohai university', 'hohai university']","['china', 'china', 'china', 'china']","['asia', 'asia', 'asia', 'asia']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3105983
short-paper,An application of optimization method for storyline based on cluster analysis,https://doi.org/10.1145/3105971.3105986,2017,"['Yuhua Liu', 'Hanfei Lin', 'Yitao Liang', 'Changbo Wang']","['east china normal university', 'east china normal university', 'east china normal university', 'east china normal university']","['china', 'china', 'china', 'china']","['asia', 'asia', 'asia', 'asia']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3105986
research-article,Personal visual analytics for android security risk lifelog,https://doi.org/10.1145/3105971.3105975,2017,"['Sangbong Yoo', 'Hongryeol Ryu', 'Hanbyul Yeon', 'Taekyoung ‘Taekyoung’ Kwon', 'Yun Jang']","['Sejong University', 'Yonsei University', 'Sejong University', 'Yonsei University', 'Sejong University']","['south korea', 'south korea', 'south korea', 'south korea', 'south korea']","['asia', 'asia', 'asia', 'asia', 'asia']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3105975
research-article,Visualization of time series data with spatial context: communicating the energy production of power plants,https://doi.org/10.1145/3105971.3105982,2017,"['Nils Rodrigues', 'Rudolf Netzel', 'Kazi Riaz Ullah', 'Michael Burch', 'Alexander Schultz', 'Bruno Burger', 'Daniel Weiskopf']","['university of stuttgart', 'university of stuttgart', 'university of stuttgart', 'university of stuttgart', 'Fraunhofer Institute for Solar Energy Systems ISE', 'Fraunhofer Institute for Solar Energy Systems ISE', 'university of stuttgart']","['germany', 'germany', 'germany', 'germany', 'germany', 'germany', 'germany']","['europe', 'europe', 'europe', 'europe', 'europe', 'europe', 'europe']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3105982
research-article,Visualizing activity traces to support collaborative literature searching,https://doi.org/10.1145/3105971.3105981,2017,"['Kumaripaba Athukorala', 'Luana Micallef', 'Chao An', 'Aki Reijonen', 'Jaakko Peltonen', 'Tuukka Ruotsalo', 'Giulio Iacucci']","['Aalto University', 'Aalto University', 'university of helsinki', 'university of helsinki', 'Aalto University', 'university of helsinki', 'university of helsinki']","['finland', 'finland', 'finland', 'finland', 'finland', 'finland', 'finland']","['europe', 'europe', 'europe', 'europe', 'europe', 'europe', 'europe']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3105981
short-paper,Visual support for rastering of unequally spaced time series,https://doi.org/10.1145/3105971.3105984,2017,"['Christian Bors', 'Markus Bögl', 'Theresia Gschwandtner', 'Silvia Miksch']","['vienna university of technology tu wien', 'vienna university of technology tu wien', 'vienna university of technology tu wien', 'vienna university of technology tu wien']","['austria', 'austria', 'austria', 'austria']","['europe', 'europe', 'europe', 'europe']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3105984
short-paper,Visual considerations of relative trajectory models of moving objects,https://doi.org/10.1145/3105971.3105987,2017,"['Kazuo Misue', 'Kosuke Otake', 'Takahiro Saito']","['university of tsukuba', 'university of tsukuba', 'Fujitsu Laboratories Ltd']","['japan', 'japan', 'japan']","['asia', 'asia', 'asia']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3105987
poster,Anamorphic fluid: exploring spatial organization and movements of images in a simulated fluid environment,https://doi.org/10.1145/3105971.3105990,2017,"['Jieliang Luo', 'Donghao Ren', 'George Legrady']","['University of California', 'University of California', 'University of California']","['united states', 'united states', 'united states']","['north america', 'north america', 'north america']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3105990
poster,Using sunflower metaphor to reduce clutter of scatterplot,https://doi.org/10.1145/3105971.3108443,2017,"['Congmin Li', 'Jie Li']","['tianjin university', 'tianjin university']","['china', 'china']","['asia', 'asia']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3108443
poster,Visualizing thai stock performance using parallel coordinates,https://doi.org/10.1145/3105971.3108447,2017,"['Boyi Li', 'Amontep Wijitcharoen', 'Jonathan Hoyin Chan']","['university of toronto', 'king mongkuts university of technology thonburi', 'king mongkuts university of technology thonburi']","['canada', 'thailand', 'thailand']","['north america', 'asia', 'asia']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3108447
poster,Visual clustering-based apriori ARM methodology for obtaining quality association rules,https://doi.org/10.1145/3105971.3108450,2017,"['Simon James Fong', 'Robert P. Biuk-Aghai', 'Scarlet Tin']","['university of macau', 'university of macau', 'university of macau']","['china', 'china', 'china']","['asia', 'asia', 'asia']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3108450
poster,Towards a design generation methodology,https://doi.org/10.1145/3105971.3108444,2017,"['K. Zhang', 'Yihang Bo', 'Yi Yang']","['university of texas', 'Beijing Film Academy', 'Chinese Academy of Sciences']","['united states', 'china', 'china']","['north america', 'asia', 'asia']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3108444
poster,Visual analysis of driving styles from vehicle experiment data,https://doi.org/10.1145/3105971.3108442,2017,"['Xianglei Zhu', 'Shuai Zhao', 'Quan Wen', 'Jie Li']","['China Automotive Technology and Research Center', 'China Automotive Technology and Research Center', 'China Automotive Technology and Research Center', 'tianjin university']","['china', 'china', 'china', 'china']","['asia', 'asia', 'asia', 'asia']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3108442
poster,Data-driven dementia diagnosis record visualization system,https://doi.org/10.1145/3105971.3108445,2017,"['Wenjun Guo', 'Seungwook Kim', 'Sangjoon Son', 'Changhyung Hong', 'Hyunjung (Helen) Shin', 'Kyungwon Lee']","['ajou university', 'seoul national university', 'ajou university', 'ajou university', 'ajou university', 'ajou university']","['south korea', 'south korea', 'south korea', 'south korea', 'south korea', 'south korea']","['asia', 'asia', 'asia', 'asia', 'asia', 'asia']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3108445
poster,Network-based visualization tool for analyzing gene expression data,https://doi.org/10.1145/3105971.3108446,2017,"['Thanyathorn Thanapattheerakul', 'Jaturong Kongmanee', 'Jonathan Hoyin Chan']","['king mongkuts university of technology thonburi', 'Agoda Services Co', 'king mongkuts university of technology thonburi']","['thailand', 'thailand', 'thailand']","['asia', 'asia', 'asia']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3108446
poster,Gene-set profiles: visualizing dissimilarity within gene co-expression networks for biomarker identification,https://doi.org/10.1145/3105971.3108448,2017,"['Saila Shama', 'Philip Lu', 'Narumol Doungpan', 'Asawin Meechai', 'Jonathan Hoyin Chan']","['university of toronto', 'university of toronto', 'KMUTT', 'KMUTT', 'KMUTT']","['canada', 'canada', 'thailand', 'thailand', 'thailand']","['north america', 'north america', 'asia', 'asia', 'asia']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3108448
poster,Overall quality evaluation of graph layouts based on regression analysis,https://doi.org/10.1145/3105971.3105992,2017,"['Jiafan Li', 'Changbo Wang', 'Yuhua Liu', 'Zhijie Qiao', 'Junjie Wang']","['east china normal university', 'east china normal university', 'east china normal university', 'east china normal university', 'east china normal university']","['china', 'china', 'china', 'china', 'china']","['asia', 'asia', 'asia', 'asia', 'asia']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3105992
poster,Network analysis of inter-organizational success factor relationships,https://doi.org/10.1145/3105971.3108449,2017,"['Wutthipong Kongburan', 'Praisan Padungweang', 'Worarat Krathu', 'Jonathan Hoyin Chan']","['king mongkuts university of technology thonburi', 'king mongkuts university of technology thonburi', 'king mongkuts university of technology thonburi', 'king mongkuts university of technology thonburi']","['thailand', 'thailand', 'thailand', 'thailand']","['asia', 'asia', 'asia', 'asia']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3108449
research-article,Exploring gaze-adaptive features for interacting with multi-document visualizations,https://doi.org/10.1145/3105971.3105977,2017,"['Barış Serim', 'Luca Chech', 'Marta Vasilieva', 'Lorenzo Papa', 'Luciano Gamberini', 'Giulio Iacucci']","['university of helsinki', 'Universitá di Padova', 'university of helsinki', 'Universitá di Padova', 'Universitá di Padova', 'university of helsinki']","['finland', 'italy', 'finland', 'italy', 'italy', 'finland']","['europe', 'europe', 'europe', 'europe', 'europe', 'europe']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3105977
research-article,Computer-aided generation of mandala thangka patterns,https://doi.org/10.1145/3105971.3105974,2017,"['Jiajing Zhang', 'K. Zhang', 'Ren Peng', 'Jinhui Yu']","['zhejiang university', 'university of texas', 'zhejiang university', 'zhejiang university']","['china', 'united states', 'china', 'china']","['asia', 'north america', 'asia', 'asia']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3105974
research-article,Eye movement plots,https://doi.org/10.1145/3105971.3105973,2017,['Michael Burch'],['university of stuttgart'],['germany'],['europe'],"Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3105973
short-paper,artVIS: an interactive visualization for painting collections,https://doi.org/10.1145/3105971.3105989,2017,"['Michael Burch', 'Uwe Kloos', 'Denise Junger', 'Isabel Hagen', 'Robin Horst', 'Lukas Brand', 'Armin Müller', 'Benjamin Weinert']","['university of stuttgart and university of reutlingen', 'university of stuttgart and university of reutlingen', 'university of stuttgart and university of reutlingen', 'university of stuttgart and university of reutlingen', 'university of stuttgart and university of reutlingen', 'university of stuttgart and university of reutlingen', 'university of stuttgart and university of reutlingen', 'university of stuttgart and university of reutlingen']","['germany', 'germany', 'germany', 'germany', 'germany', 'germany', 'germany', 'germany']","['europe', 'europe', 'europe', 'europe', 'europe', 'europe', 'europe', 'europe']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3105989
research-article,Map-like visualisations vs. treemaps: an experimental comparison,https://doi.org/10.1145/3105971.3105976,2017,"['Robert P. Biuk-Aghai', 'Patrick Cheong-Iao Pang', 'Bin Pang']","['university of macau', 'university of melbourne', 'university of macau']","['china', 'australia', 'china']","['asia', 'oceania', 'asia']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3105976
research-article,Evaluating the effects of size in linesets,https://doi.org/10.1145/3105971.3105978,2017,"['Dominique Tranquille', 'Gem Stapleton', 'Jim Burton', 'Peter J Rodgers']","['university of brighton', 'university of brighton', 'university of brighton', 'university of kent']","['united kingdom', 'united kingdom', 'united kingdom', 'united kingdom']","['europe', 'europe', 'europe', 'europe']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3105978
research-article,Towards Glyph-based visualizations for big data clustering,https://doi.org/10.1145/3105971.3105979,2017,"['Mandy Keck', 'Dietrich Kammer', 'Thomas Gründer', 'Thomas Thom', 'Martin Kleinsteuber', 'Alexander Maasch', 'Rainer Groh']","['Technische Universität Dresden', 'Technische Universität Dresden', 'Technische Universität Dresden', 'deecoob Technology GmbH', 'Mercateo AG', 'Chemmedia AG', 'Technische Universität Dresden']","['germany', 'germany', 'germany', 'germany', 'germany', 'germany', 'germany']","['europe', 'europe', 'europe', 'europe', 'europe', 'europe', 'europe']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3105979
short-paper,How Network-based and set-based visualizations aid consistency checking in ontologies,https://doi.org/10.1145/3105971.3105988,2017,"['Yuri Sato', 'Gem Stapleton', 'Mateja Jamnik', 'Zohreh Shams', 'Andrew Blake']","['university of brighton', 'university of brighton', 'University of Cambridge', 'University of Cambridge', 'university of brighton']","['united kingdom', 'united kingdom', 'united kingdom', 'united kingdom', 'united kingdom']","['europe', 'europe', 'europe', 'europe', 'europe']","Proceedings of the 10th International Symposium on Visual Information Communication and Interaction, VINCI 2017, Bangkok, Thailand, August 14-16, 2017.",10.1145/3105971.3105988
research-article,The Dynamic Call Graph Matrix,https://doi.org/10.1145/2968220.2968226,2016,['Michael Burch'],['university of stuttgart'],['germany'],['europe'],"Proceedings of the 9th International Symposium on Visual Information Communication and Interaction, VINCI 2016, Dallas, TX, United States, September 24-26, 2016.",10.1145/2968220.2968226
research-article,BranchingSets: Interactively Visualizing Categories on Node-Link Diagrams,https://doi.org/10.1145/2968220.2968229,2016,"['Francesco Paduano', 'Ronak Etemadpour', 'Angus Graeme Forbes']","['university of illinois', 'oklahoma state university', 'university of illinois']","['united states', 'united states', 'united states']","['north america', 'north america', 'north america']","Proceedings of the 9th International Symposium on Visual Information Communication and Interaction, VINCI 2016, Dallas, TX, United States, September 24-26, 2016.",10.1145/2968220.2968229
research-article,A Guided Tour of Literature Review: Facilitating Academic Paper Reading with Narrative Visualization,https://doi.org/10.1145/2968220.2968242,2016,"['Yun Wang', 'Dongyu Liu', 'Huamin Qu', 'Qiong Luo', 'Xiaojuan Ma']","['hong kong university of science and technology', 'hong kong university of science and technology', 'hong kong university of science and technology', 'hong kong university of science and technology', 'hong kong university of science and technology']","['hong kong', 'hong kong', 'hong kong', 'hong kong', 'hong kong']","['asia', 'asia', 'asia', 'asia', 'asia']","Proceedings of the 9th International Symposium on Visual Information Communication and Interaction, VINCI 2016, Dallas, TX, United States, September 24-26, 2016.",10.1145/2968220.2968242
short-paper,IDSPlanet: A Novel Radial Visualization of Intrusion Detection Alerts,https://doi.org/10.1145/2968220.2968221,2016,"['Yang Shi', 'Yaoxue Zhang', 'Fangfang Zhou', 'Ying Zhao', 'Guojun Wang', 'Ronghua Shi', 'Xing Liang']","['Central South University', 'Central South University', 'Central South University', 'Central South University', 'Central South University', 'Central South University', 'Arizona State University']","['china', 'china', 'china', 'china', 'china', 'china', 'united states']","['asia', 'asia', 'asia', 'asia', 'asia', 'asia', 'north america']","Proceedings of the 9th International Symposium on Visual Information Communication and Interaction, VINCI 2016, Dallas, TX, United States, September 24-26, 2016.",10.1145/2968220.2968221
short-paper,Bus Lines Explorer: Interactive Exploration of Public Transportation Data,https://doi.org/10.1145/2968220.2968238,2016,"['Rainer C Splechtna', 'Alexandra Diehl', 'Mai H Elshehaly', 'Claudio A Delrieux', 'Denis Gracanin', 'Krešimir Matković']","['VRVis Research Center', 'university of buenos aires', 'university of maryland', 'CONICET and U', 'Virginia Tech Blacksburg', 'VRVis Research Center']","['austria', 'argentina', 'united states', 'argentina', 'united states', 'austria']","['europe', 'south america', 'north america', 'south america', 'north america', 'europe']","Proceedings of the 9th International Symposium on Visual Information Communication and Interaction, VINCI 2016, Dallas, TX, United States, September 24-26, 2016.",10.1145/2968220.2968238
research-article,Enhancing Infographics Based on Symmetry Saliency,https://doi.org/10.1145/2968220.2968224,2016,"['Kouhei Yasuda', 'Shigeo Takahashi', 'Hsiangyun Wu']","['university of tokyo', 'university of aizu', 'keio university']","['japan', 'japan', 'japan']","['asia', 'asia', 'asia']","Proceedings of the 9th International Symposium on Visual Information Communication and Interaction, VINCI 2016, Dallas, TX, United States, September 24-26, 2016.",10.1145/2968220.2968224
research-article,Deep Exploration of Multidimensional Data with Linkable Scatterplots,https://doi.org/10.1145/2968220.2968248,2016,"['Quang Vinh Nguyen', 'Simeon J Simoff', 'Yu Qian', 'Maolin Huang']","['western sydney university', 'western sydney university', 'J Craig Venter Institute', 'university of technology']","['australia', 'australia', 'united states', 'australia']","['oceania', 'oceania', 'north america', 'oceania']","Proceedings of the 9th International Symposium on Visual Information Communication and Interaction, VINCI 2016, Dallas, TX, United States, September 24-26, 2016.",10.1145/2968220.2968248
research-article,Visibility Widgets: Managing Occlusion of Quantitative Data in 3D Terrain Visualization,https://doi.org/10.1145/2968220.2968230,2016,"['Martin Röhlig', 'H. Schumann']","['Institute for Computer Science', 'Institute for Computer Science']","['germany', 'germany']","['europe', 'europe']","Proceedings of the 9th International Symposium on Visual Information Communication and Interaction, VINCI 2016, Dallas, TX, United States, September 24-26, 2016.",10.1145/2968220.2968230
