author_id,author_name,coauthor_id,coauthor_name,value,is_vinci
81331488994,Michael Burch,99659194188,Alexander Schultz,1,True
81331488994,Michael Burch,81440598602,Bruno Burger,1,True
81331488994,Michael Burch,81548014780,Daniel Weiskopf,1,True
99659194188,Alexander Schultz,81440598602,Bruno Burger,1,True
99659194188,Alexander Schultz,81548014780,Daniel Weiskopf,1,True
81440598602,Bruno Burger,81548014780,Daniel Weiskopf,1,True
81500651305,Kumaripaba Athukorala,81548012985,Luana Micallef,1,True
81500651305,Kumaripaba Athukorala,83058808757,Chao An,1,True
81500651305,Kumaripaba Athukorala,84459914957,Aki Reijonen,1,True
81500651305,Kumaripaba Athukorala,81100125974,Jaakko Peltonen,1,True
81500651305,Kumaripaba Athukorala,81339525898,Tuukka Ruotsalo,1,True
81500651305,Kumaripaba Athukorala,81100644548,Giulio Iacucci,1,True
81548012985,Luana Micallef,83058808757,Chao An,1,True
81548012985,Luana Micallef,84459914957,Aki Reijonen,1,True
81548012985,Luana Micallef,81100125974,Jaakko Peltonen,1,True
83058808757,Chao An,84459914957,Aki Reijonen,1,True
83058808757,Chao An,81100125974,Jaakko Peltonen,1,True
83058808757,Chao An,81339525898,Tuukka Ruotsalo,1,True
83058808757,Chao An,81100644548,Giulio Iacucci,1,True
84459914957,Aki Reijonen,81100125974,Jaakko Peltonen,1,True
84459914957,Aki Reijonen,81339525898,Tuukka Ruotsalo,1,True
84459914957,Aki Reijonen,81100644548,Giulio Iacucci,1,True
81100125974,Jaakko Peltonen,81339525898,Tuukka Ruotsalo,1,True
81100125974,Jaakko Peltonen,81100644548,Giulio Iacucci,1,True
99659194168,Christian Bors,81474695092,Markus Bögl,1,True
99659194168,Christian Bors,81375620061,Theresia Gschwandtner,1,True
99659194168,Christian Bors,81100255622,Silvia Miksch,1,True
81474695092,Markus Bögl,81375620061,Theresia Gschwandtner,1,True
81474695092,Markus Bögl,81100255622,Silvia Miksch,1,True
81375620061,Theresia Gschwandtner,81100255622,Silvia Miksch,1,True
81100517120,Kazuo Misue,99659194175,Kosuke Otake,1,True
81100517120,Kazuo Misue,99659194114,Takahiro Saito,1,True
99659194175,Kosuke Otake,99659194114,Takahiro Saito,1,True
99659820717,Jieliang Luo,84460132057,Donghao Ren,1,True
99659820717,Jieliang Luo,81320492170,George Legrady,1,True
84460132057,Donghao Ren,81320492170,George Legrady,1,True
99659194233,Congmin Li,99658620368,Jie Li,1,True
99659194283,Boyi Li,99659194157,Amontep Wijitcharoen,1,True
99659194283,Boyi Li,81413599918,Jonathan Hoyin Chan,1,True
99659194157,Amontep Wijitcharoen,81413599918,Jonathan Hoyin Chan,1,True
81339499259,Simon James Fong,81100203521,Robert P. Biuk-Aghai,1,True
81339499259,Simon James Fong,99659194248,Scarlet Tin,1,True
81100203521,Robert P. Biuk-Aghai,99659194248,Scarlet Tin,1,True
81350576955,K. Zhang,99659194158,Yihang Bo,1,True
81350576955,K. Zhang,99659194162,Yi Yang,1,True
99659194158,Yihang Bo,99659194162,Yi Yang,1,True
99659194208,Xianglei Zhu,99659194272,Shuai Zhao,1,True
99659194208,Xianglei Zhu,99659194136,Quan Wen,1,True
99659194208,Xianglei Zhu,99658620368,Jie Li,1,True
