author_id,author_name,author2_id,author2_name,paper_doi,date
99659051346,Willy Scheibel,99659916274,Jan van Dieken,10.1145/3481549.3481570,2021
99659051346,Willy Scheibel,81100019985,Jürgen Döllner,10.1145/3481549.3481570,2021
99659916274,Jan van Dieken,99659916274,Jan van Dieken,10.1145/3481549.3481570,2021
99659916274,Jan van Dieken,81100019985,Jürgen Döllner,10.1145/3481549.3481570,2021
81100019985,Jürgen Döllner,81100019985,Jürgen Döllner,10.1145/3481549.3481570,2021
99659275978,Ayush Kumar,99659275978,Ayush Kumar,10.1145/3481549.3481562,2021
99659275978,Ayush Kumar,99659034607,Bharat Goel,10.1145/3481549.3481562,2021
99659275978,Ayush Kumar,99659915763,Keshav Rajupet Premkumar,10.1145/3481549.3481562,2021
99659275978,Ayush Kumar,81331488994,Michael Burch,10.1145/3481549.3481562,2021
99659275978,Ayush Kumar,81452605314,Klaus D Mueller,10.1145/3481549.3481562,2021
99659034607,Bharat Goel,99659034607,Bharat Goel,10.1145/3481549.3481562,2021
99659034607,Bharat Goel,99659915763,Keshav Rajupet Premkumar,10.1145/3481549.3481562,2021
99659034607,Bharat Goel,81331488994,Michael Burch,10.1145/3481549.3481562,2021
99659034607,Bharat Goel,81452605314,Klaus D Mueller,10.1145/3481549.3481562,2021
99659915763,Keshav Rajupet Premkumar,99659915763,Keshav Rajupet Premkumar,10.1145/3481549.3481562,2021
99659915763,Keshav Rajupet Premkumar,81331488994,Michael Burch,10.1145/3481549.3481562,2021
99659915763,Keshav Rajupet Premkumar,81452605314,Klaus D Mueller,10.1145/3481549.3481562,2021
81331488994,Michael Burch,81331488994,Michael Burch,10.1145/3481549.3481562,2021
81331488994,Michael Burch,81452605314,Klaus D Mueller,10.1145/3481549.3481562,2021
81452605314,Klaus D Mueller,81452605314,Klaus D Mueller,10.1145/3481549.3481562,2021
99659915568,Lauren Edlin,99659915568,Lauren Edlin,10.1145/3481549.3481560,2021
99659915568,Lauren Edlin,81320493799,Joshua D Reiss,10.1145/3481549.3481560,2021
81320493799,Joshua D Reiss,81320493799,Joshua D Reiss,10.1145/3481549.3481560,2021
99659658214,Cameron Edmond,99659658214,Cameron Edmond,10.1145/3481549.3481556,2021
99659658214,Cameron Edmond,99658723776,Robert Lawther,10.1145/3481549.3481556,2021
99659658214,Cameron Edmond,81488668405,Maxime Cordeil,10.1145/3481549.3481556,2021
99659658214,Cameron Edmond,81464670479,Tomasz P Bednarz,10.1145/3481549.3481556,2021
99658723776,Robert Lawther,99658723776,Robert Lawther,10.1145/3481549.3481556,2021
99658723776,Robert Lawther,81488668405,Maxime Cordeil,10.1145/3481549.3481556,2021
99658723776,Robert Lawther,81464670479,Tomasz P Bednarz,10.1145/3481549.3481556,2021
81488668405,Maxime Cordeil,81488668405,Maxime Cordeil,10.1145/3481549.3481556,2021
81488668405,Maxime Cordeil,81464670479,Tomasz P Bednarz,10.1145/3481549.3481556,2021
81464670479,Tomasz P Bednarz,81464670479,Tomasz P Bednarz,10.1145/3481549.3481556,2021
99659914931,Miguel Alfonso Feijóo-García,99659914931,Miguel Alfonso Feijóo-García,10.1145/3481549.3481554,2021
99659914931,Miguel Alfonso Feijóo-García,99659915656,José Tiberio Hernández-Peñalosa,10.1145/3481549.3481554,2021
99659915656,José Tiberio Hernández-Peñalosa,99659915656,José Tiberio Hernández-Peñalosa,10.1145/3481549.3481554,2021
99659473900,Christina Stoiber,99659473900,Christina Stoiber,10.1145/3481549.3481558,2021
99659473900,Christina Stoiber,99659914993,Conny Walchshofer,10.1145/3481549.3481558,2021
99659473900,Christina Stoiber,99659915944,Florian Grassinger,10.1145/3481549.3481558,2021
99659473900,Christina Stoiber,87258908057,Holger Stitz,10.1145/3481549.3481558,2021
99659473900,Christina Stoiber,81375612900,Marc Streit,10.1145/3481549.3481558,2021
99659473900,Christina Stoiber,81503660777,Wolfgang Aigner,10.1145/3481549.3481558,2021
99659914993,Conny Walchshofer,99659914993,Conny Walchshofer,10.1145/3481549.3481558,2021
99659914993,Conny Walchshofer,99659915944,Florian Grassinger,10.1145/3481549.3481558,2021
99659914993,Conny Walchshofer,87258908057,Holger Stitz,10.1145/3481549.3481558,2021
99659914993,Conny Walchshofer,81375612900,Marc Streit,10.1145/3481549.3481558,2021
99659914993,Conny Walchshofer,81503660777,Wolfgang Aigner,10.1145/3481549.3481558,2021
99659915944,Florian Grassinger,99659915944,Florian Grassinger,10.1145/3481549.3481558,2021
99659915944,Florian Grassinger,87258908057,Holger Stitz,10.1145/3481549.3481558,2021
99659915944,Florian Grassinger,81375612900,Marc Streit,10.1145/3481549.3481558,2021
99659915944,Florian Grassinger,81503660777,Wolfgang Aigner,10.1145/3481549.3481558,2021
87258908057,Holger Stitz,87258908057,Holger Stitz,10.1145/3481549.3481558,2021
87258908057,Holger Stitz,81375612900,Marc Streit,10.1145/3481549.3481558,2021
87258908057,Holger Stitz,81503660777,Wolfgang Aigner,10.1145/3481549.3481558,2021
81375612900,Marc Streit,81375612900,Marc Streit,10.1145/3481549.3481558,2021
81375612900,Marc Streit,81503660777,Wolfgang Aigner,10.1145/3481549.3481558,2021
81503660777,Wolfgang Aigner,81503660777,Wolfgang Aigner,10.1145/3481549.3481558,2021
99659916186,Akshay Murari,99659916186,Akshay Murari,10.1145/3481549.3481564,2021
99659916186,Akshay Murari,99659090947,Elias Mahfoud,10.1145/3481549.3481564,2021
99659916186,Akshay Murari,81467643151,Weichao Wang,10.1145/3481549.3481564,2021
99659916186,Akshay Murari,81100052641,Aidong Lu,10.1145/3481549.3481564,2021
99659090947,Elias Mahfoud,99659090947,Elias Mahfoud,10.1145/3481549.3481564,2021
99659090947,Elias Mahfoud,81467643151,Weichao Wang,10.1145/3481549.3481564,2021
99659090947,Elias Mahfoud,81100052641,Aidong Lu,10.1145/3481549.3481564,2021
81467643151,Weichao Wang,81467643151,Weichao Wang,10.1145/3481549.3481564,2021
81467643151,Weichao Wang,81100052641,Aidong Lu,10.1145/3481549.3481564,2021
81100052641,Aidong Lu,81100052641,Aidong Lu,10.1145/3481549.3481564,2021
99659915448,Hinako Sassa,99659915448,Hinako Sassa,10.1145/3481549.3481555,2021
99659915448,Hinako Sassa,81488668405,Maxime Cordeil,10.1145/3481549.3481555,2021
99659915448,Hinako Sassa,99658718448,Mitsuo Yoshida,10.1145/3481549.3481555,2021
99659915448,Hinako Sassa,81100329777,Takayuki Itoh,10.1145/3481549.3481555,2021
81488668405,Maxime Cordeil,81488668405,Maxime Cordeil,10.1145/3481549.3481555,2021
81488668405,Maxime Cordeil,99658718448,Mitsuo Yoshida,10.1145/3481549.3481555,2021
81488668405,Maxime Cordeil,81100329777,Takayuki Itoh,10.1145/3481549.3481555,2021
99658718448,Mitsuo Yoshida,99658718448,Mitsuo Yoshida,10.1145/3481549.3481555,2021
99658718448,Mitsuo Yoshida,81100329777,Takayuki Itoh,10.1145/3481549.3481555,2021
81100329777,Takayuki Itoh,81100329777,Takayuki Itoh,10.1145/3481549.3481555,2021
99659915576,Oliver Moseler,99659915576,Oliver Moseler,10.1145/3481549.3481566,2021
99659915576,Oliver Moseler,99659915201,Lucas Kreber,10.1145/3481549.3481566,2021
99659915576,Oliver Moseler,81100020010,Stephan Diehl,10.1145/3481549.3481566,2021
99659915201,Lucas Kreber,99659915201,Lucas Kreber,10.1145/3481549.3481566,2021
99659915201,Lucas Kreber,81100020010,Stephan Diehl,10.1145/3481549.3481566,2021
81100020010,Stephan Diehl,81100020010,Stephan Diehl,10.1145/3481549.3481566,2021
99659914928,Chen He,99659914928,Chen He,10.1145/3481549.3481565,2021
99659914928,Chen He,81548012985,Luana Micallef,10.1145/3481549.3481565,2021
99659914928,Chen He,82259259657,Barış Serim,10.1145/3481549.3481565,2021
99659914928,Chen He,99659191803,Tung Vuong,10.1145/3481549.3481565,2021
99659914928,Chen He,81339525898,Tuukka Ruotsalo,10.1145/3481549.3481565,2021
99659914928,Chen He,81100644548,Giulio Iacucci,10.1145/3481549.3481565,2021
81548012985,Luana Micallef,81548012985,Luana Micallef,10.1145/3481549.3481565,2021
81548012985,Luana Micallef,82259259657,Barış Serim,10.1145/3481549.3481565,2021
81548012985,Luana Micallef,99659191803,Tung Vuong,10.1145/3481549.3481565,2021
81548012985,Luana Micallef,81339525898,Tuukka Ruotsalo,10.1145/3481549.3481565,2021
81548012985,Luana Micallef,81100644548,Giulio Iacucci,10.1145/3481549.3481565,2021
82259259657,Barış Serim,82259259657,Barış Serim,10.1145/3481549.3481565,2021
82259259657,Barış Serim,99659191803,Tung Vuong,10.1145/3481549.3481565,2021
82259259657,Barış Serim,81339525898,Tuukka Ruotsalo,10.1145/3481549.3481565,2021
82259259657,Barış Serim,81100644548,Giulio Iacucci,10.1145/3481549.3481565,2021
99659191803,Tung Vuong,99659191803,Tung Vuong,10.1145/3481549.3481565,2021
99659191803,Tung Vuong,81339525898,Tuukka Ruotsalo,10.1145/3481549.3481565,2021
99659191803,Tung Vuong,81100644548,Giulio Iacucci,10.1145/3481549.3481565,2021
81339525898,Tuukka Ruotsalo,81339525898,Tuukka Ruotsalo,10.1145/3481549.3481565,2021
81339525898,Tuukka Ruotsalo,81100644548,Giulio Iacucci,10.1145/3481549.3481565,2021
81100644548,Giulio Iacucci,81100644548,Giulio Iacucci,10.1145/3481549.3481565,2021
81331488994,Michael Burch,81331488994,Michael Burch,10.1145/3481549.3481550,2021
81331488994,Michael Burch,81100493799,Günter Wallner,10.1145/3481549.3481550,2021
81331488994,Michael Burch,81100431196,Huub M M van de Wetering,10.1145/3481549.3481550,2021
81331488994,Michael Burch,99659915567,Freek Rooks,10.1145/3481549.3481550,2021
81331488994,Michael Burch,99659915351,Olof Morra,10.1145/3481549.3481550,2021
81100493799,Günter Wallner,81100493799,Günter Wallner,10.1145/3481549.3481550,2021
81100493799,Günter Wallner,81100431196,Huub M M van de Wetering,10.1145/3481549.3481550,2021
81100493799,Günter Wallner,99659915567,Freek Rooks,10.1145/3481549.3481550,2021
81100493799,Günter Wallner,99659915351,Olof Morra,10.1145/3481549.3481550,2021
81100431196,Huub M M van de Wetering,81100431196,Huub M M van de Wetering,10.1145/3481549.3481550,2021
81100431196,Huub M M van de Wetering,99659915567,Freek Rooks,10.1145/3481549.3481550,2021
81100431196,Huub M M van de Wetering,99659915351,Olof Morra,10.1145/3481549.3481550,2021
99659915567,Freek Rooks,99659915567,Freek Rooks,10.1145/3481549.3481550,2021
99659915567,Freek Rooks,99659915351,Olof Morra,10.1145/3481549.3481550,2021
99659915351,Olof Morra,99659915351,Olof Morra,10.1145/3481549.3481550,2021
84460003257,Gonzalo Gabriel Méndez,84460003257,Gonzalo Gabriel Méndez,10.1145/3481549.3481571,2021
84460003257,Gonzalo Gabriel Méndez,99659915372,Oscar Moreno,10.1145/3481549.3481571,2021
99659915372,Oscar Moreno,99659915372,Oscar Moreno,10.1145/3481549.3481571,2021
99659915322,Daniel Atzberger,99659915322,Daniel Atzberger,10.1145/3481549.3481573,2021
99659915322,Daniel Atzberger,99659051346,Willy Scheibel,10.1145/3481549.3481573,2021
99659915322,Daniel Atzberger,82458918757,Daniel Limberger,10.1145/3481549.3481573,2021
99659915322,Daniel Atzberger,81100019985,Jürgen Döllner,10.1145/3481549.3481573,2021
99659051346,Willy Scheibel,99659051346,Willy Scheibel,10.1145/3481549.3481573,2021
99659051346,Willy Scheibel,82458918757,Daniel Limberger,10.1145/3481549.3481573,2021
99659051346,Willy Scheibel,81100019985,Jürgen Döllner,10.1145/3481549.3481573,2021
82458918757,Daniel Limberger,82458918757,Daniel Limberger,10.1145/3481549.3481573,2021
82458918757,Daniel Limberger,81100019985,Jürgen Döllner,10.1145/3481549.3481573,2021
81100019985,Jürgen Döllner,81100019985,Jürgen Döllner,10.1145/3481549.3481573,2021
84460003257,Gonzalo Gabriel Méndez,84460003257,Gonzalo Gabriel Méndez,10.1145/3481549.3481572,2021
84460003257,Gonzalo Gabriel Méndez,81492646025,Patricio Mendoza,10.1145/3481549.3481572,2021
81492646025,Patricio Mendoza,81492646025,Patricio Mendoza,10.1145/3481549.3481572,2021
99659914952,Sebastian Eckl,99659914952,Sebastian Eckl,10.1145/3481549.3481559,2021
99659914952,Sebastian Eckl,99659915658,Nick Kerschagel,10.1145/3481549.3481559,2021
99659914952,Sebastian Eckl,81466647554,Uwe Kloos,10.1145/3481549.3481559,2021
99659915658,Nick Kerschagel,99659915658,Nick Kerschagel,10.1145/3481549.3481559,2021
99659915658,Nick Kerschagel,81466647554,Uwe Kloos,10.1145/3481549.3481559,2021
81466647554,Uwe Kloos,81466647554,Uwe Kloos,10.1145/3481549.3481559,2021
99659915851,Maitreya Save,99659915851,Maitreya Save,10.1145/3481549.3481567,2021
99659915851,Maitreya Save,81100375996,Benjamin Allen Watson,10.1145/3481549.3481567,2021
81100375996,Benjamin Allen Watson,81100375996,Benjamin Allen Watson,10.1145/3481549.3481567,2021
99659915798,Dong Li,99659915798,Dong Li,10.1145/3481549.3481551,2021
99659915798,Dong Li,99659290545,Hong Yin,10.1145/3481549.3481551,2021
99659915798,Dong Li,81100220966,Changbo Wang,10.1145/3481549.3481551,2021
99659915798,Dong Li,99659915122,Sicheng Song,10.1145/3481549.3481551,2021
99659915798,Dong Li,99659482820,Kirlin Li,10.1145/3481549.3481551,2021
99659915798,Dong Li,99658761360,Chenhui Li,10.1145/3481549.3481551,2021
99659290545,Hong Yin,99659290545,Hong Yin,10.1145/3481549.3481551,2021
99659290545,Hong Yin,81100220966,Changbo Wang,10.1145/3481549.3481551,2021
99659290545,Hong Yin,99659915122,Sicheng Song,10.1145/3481549.3481551,2021
99659290545,Hong Yin,99659482820,Kirlin Li,10.1145/3481549.3481551,2021
99659290545,Hong Yin,99658761360,Chenhui Li,10.1145/3481549.3481551,2021
81100220966,Changbo Wang,81100220966,Changbo Wang,10.1145/3481549.3481551,2021
81100220966,Changbo Wang,99659915122,Sicheng Song,10.1145/3481549.3481551,2021
81100220966,Changbo Wang,99659482820,Kirlin Li,10.1145/3481549.3481551,2021
81100220966,Changbo Wang,99658761360,Chenhui Li,10.1145/3481549.3481551,2021
99659915122,Sicheng Song,99659915122,Sicheng Song,10.1145/3481549.3481551,2021
99659915122,Sicheng Song,99659482820,Kirlin Li,10.1145/3481549.3481551,2021
99659915122,Sicheng Song,99658761360,Chenhui Li,10.1145/3481549.3481551,2021
99659482820,Kirlin Li,99659482820,Kirlin Li,10.1145/3481549.3481551,2021
99659482820,Kirlin Li,99658761360,Chenhui Li,10.1145/3481549.3481551,2021
99658761360,Chenhui Li,99658761360,Chenhui Li,10.1145/3481549.3481551,2021
99659915850,Qiaorui Chen,99659915850,Qiaorui Chen,10.1145/3481549.3481552,2021
99659915850,Qiaorui Chen,99659915914,Shuai Zhang,10.1145/3481549.3481552,2021
99659915850,Qiaorui Chen,81452604154,Yao Zheng,10.1145/3481549.3481552,2021
99659915914,Shuai Zhang,99659915914,Shuai Zhang,10.1145/3481549.3481552,2021
99659915914,Shuai Zhang,81452604154,Yao Zheng,10.1145/3481549.3481552,2021
81452604154,Yao Zheng,81452604154,Yao Zheng,10.1145/3481549.3481552,2021
99659916273,Marco Schmid,99659916273,Marco Schmid,10.1145/3481549.3481561,2021
99659916273,Marco Schmid,99659915055,Rahel Haymoz,10.1145/3481549.3481561,2021
99659916273,Marco Schmid,99659916017,David Schiller,10.1145/3481549.3481561,2021
99659916273,Marco Schmid,81331488994,Michael Burch,10.1145/3481549.3481561,2021
99659915055,Rahel Haymoz,99659915055,Rahel Haymoz,10.1145/3481549.3481561,2021
99659915055,Rahel Haymoz,99659916017,David Schiller,10.1145/3481549.3481561,2021
99659915055,Rahel Haymoz,81331488994,Michael Burch,10.1145/3481549.3481561,2021
99659916017,David Schiller,99659916017,David Schiller,10.1145/3481549.3481561,2021
99659916017,David Schiller,81331488994,Michael Burch,10.1145/3481549.3481561,2021
81331488994,Michael Burch,81331488994,Michael Burch,10.1145/3481549.3481561,2021
99659051346,Willy Scheibel,99659051346,Willy Scheibel,10.1145/3430036.3430041,2020
99659051346,Willy Scheibel,82458918757,Daniel Limberger,10.1145/3430036.3430041,2020
99659051346,Willy Scheibel,81100019985,Jürgen Döllner,10.1145/3430036.3430041,2020
82458918757,Daniel Limberger,82458918757,Daniel Limberger,10.1145/3430036.3430041,2020
82458918757,Daniel Limberger,81100019985,Jürgen Döllner,10.1145/3430036.3430041,2020
81100019985,Jürgen Döllner,81100019985,Jürgen Döllner,10.1145/3430036.3430041,2020
99659638986,Carolin Fiedler,99659638986,Carolin Fiedler,10.1145/3430036.3430054,2020
99659638986,Carolin Fiedler,99659051346,Willy Scheibel,10.1145/3430036.3430054,2020
99659638986,Carolin Fiedler,82458918757,Daniel Limberger,10.1145/3430036.3430054,2020
99659638986,Carolin Fiedler,81375606710,Matthias Trapp,10.1145/3430036.3430054,2020
99659638986,Carolin Fiedler,81100019985,Jürgen Döllner,10.1145/3430036.3430054,2020
99659051346,Willy Scheibel,99659051346,Willy Scheibel,10.1145/3430036.3430054,2020
99659051346,Willy Scheibel,82458918757,Daniel Limberger,10.1145/3430036.3430054,2020
99659051346,Willy Scheibel,81375606710,Matthias Trapp,10.1145/3430036.3430054,2020
99659051346,Willy Scheibel,81100019985,Jürgen Döllner,10.1145/3430036.3430054,2020
82458918757,Daniel Limberger,82458918757,Daniel Limberger,10.1145/3430036.3430054,2020
82458918757,Daniel Limberger,81375606710,Matthias Trapp,10.1145/3430036.3430054,2020
82458918757,Daniel Limberger,81100019985,Jürgen Döllner,10.1145/3430036.3430054,2020
81375606710,Matthias Trapp,81375606710,Matthias Trapp,10.1145/3430036.3430054,2020
81375606710,Matthias Trapp,81100019985,Jürgen Döllner,10.1145/3430036.3430054,2020
81100019985,Jürgen Döllner,81100019985,Jürgen Döllner,10.1145/3430036.3430054,2020
81331488994,Michael Burch,81331488994,Michael Burch,10.1145/3430036.3430037,2020
81331488994,Michael Burch,81100431196,Huub M M van de Wetering,10.1145/3430036.3430037,2020
81331488994,Michael Burch,99659653162,Nico Klaassen,10.1145/3430036.3430037,2020
81100431196,Huub M M van de Wetering,81100431196,Huub M M van de Wetering,10.1145/3430036.3430037,2020
81100431196,Huub M M van de Wetering,99659653162,Nico Klaassen,10.1145/3430036.3430037,2020
99659653162,Nico Klaassen,99659653162,Nico Klaassen,10.1145/3430036.3430037,2020
99659483556,Haoran Dai,99659483556,Haoran Dai,10.1145/3356422.3356433,2019
99659483556,Haoran Dai,81421599679,Yubo Tao,10.1145/3356422.3356433,2019
99659483556,Haoran Dai,81408600175,Hai Lin,10.1145/3356422.3356433,2019
81421599679,Yubo Tao,81421599679,Yubo Tao,10.1145/3356422.3356433,2019
81421599679,Yubo Tao,81408600175,Hai Lin,10.1145/3356422.3356433,2019
81408600175,Hai Lin,81408600175,Hai Lin,10.1145/3356422.3356433,2019
99659483577,Hao Tang,99659483577,Hao Tang,10.1145/3356422.3356440,2019
99659483577,Hao Tang,99659482760,Sixiang Fei,10.1145/3356422.3356440,2019
99659483577,Hao Tang,99659482636,Xiaoying Shi,10.1145/3356422.3356440,2019
99659482760,Sixiang Fei,99659482760,Sixiang Fei,10.1145/3356422.3356440,2019
99659482760,Sixiang Fei,99659482636,Xiaoying Shi,10.1145/3356422.3356440,2019
99659482636,Xiaoying Shi,99659482636,Xiaoying Shi,10.1145/3356422.3356440,2019
99658765084,Hanbyul Yeon,99658765084,Hanbyul Yeon,10.1145/3356422.3356439,2019
99658765084,Hanbyul Yeon,99659482864,Mingyu Pi,10.1145/3356422.3356439,2019
99658765084,Hanbyul Yeon,99659483077,Hyesook Son,10.1145/3356422.3356439,2019
99658765084,Hanbyul Yeon,81372592812,Yun Jang,10.1145/3356422.3356439,2019
99659482864,Mingyu Pi,99659482864,Mingyu Pi,10.1145/3356422.3356439,2019
99659482864,Mingyu Pi,99659483077,Hyesook Son,10.1145/3356422.3356439,2019
99659482864,Mingyu Pi,81372592812,Yun Jang,10.1145/3356422.3356439,2019
99659483077,Hyesook Son,99659483077,Hyesook Son,10.1145/3356422.3356439,2019
99659483077,Hyesook Son,81372592812,Yun Jang,10.1145/3356422.3356439,2019
81372592812,Yun Jang,81372592812,Yun Jang,10.1145/3356422.3356439,2019
99659291193,Rohan Goel,99659291193,Rohan Goel,10.1145/3231622.3231624,2018
99659291193,Rohan Goel,99659290090,Samiha Fadloun,10.1145/3231622.3231624,2018
99659291193,Rohan Goel,99659290844,Sarah Valentin,10.1145/3231622.3231624,2018
99659291193,Rohan Goel,81375620314,Arnaud Sallaberry,10.1145/3231622.3231624,2018
99659291193,Rohan Goel,81384592979,Mathieu Roche,10.1145/3231622.3231624,2018
99659291193,Rohan Goel,81100236660,Pascal Poncelet,10.1145/3231622.3231624,2018
99659290090,Samiha Fadloun,99659290090,Samiha Fadloun,10.1145/3231622.3231624,2018
99659290090,Samiha Fadloun,99659290844,Sarah Valentin,10.1145/3231622.3231624,2018
99659290090,Samiha Fadloun,81375620314,Arnaud Sallaberry,10.1145/3231622.3231624,2018
99659290090,Samiha Fadloun,81384592979,Mathieu Roche,10.1145/3231622.3231624,2018
99659290090,Samiha Fadloun,81100236660,Pascal Poncelet,10.1145/3231622.3231624,2018
99659290844,Sarah Valentin,99659290844,Sarah Valentin,10.1145/3231622.3231624,2018
99659290844,Sarah Valentin,81375620314,Arnaud Sallaberry,10.1145/3231622.3231624,2018
99659290844,Sarah Valentin,81384592979,Mathieu Roche,10.1145/3231622.3231624,2018
99659290844,Sarah Valentin,81100236660,Pascal Poncelet,10.1145/3231622.3231624,2018
81375620314,Arnaud Sallaberry,81375620314,Arnaud Sallaberry,10.1145/3231622.3231624,2018
81375620314,Arnaud Sallaberry,81384592979,Mathieu Roche,10.1145/3231622.3231624,2018
81375620314,Arnaud Sallaberry,81100236660,Pascal Poncelet,10.1145/3231622.3231624,2018
81384592979,Mathieu Roche,81384592979,Mathieu Roche,10.1145/3231622.3231624,2018
81384592979,Mathieu Roche,81100236660,Pascal Poncelet,10.1145/3231622.3231624,2018
81100236660,Pascal Poncelet,81100236660,Pascal Poncelet,10.1145/3231622.3231624,2018
99659291871,Humphrey O Obie,99659291871,Humphrey O Obie,10.1145/3231622.3231626,2018
99659291871,Humphrey O Obie,81490649118,Caslon Chua,10.1145/3231622.3231626,2018
99659291871,Humphrey O Obie,81440623086,Iman Avazpour,10.1145/3231622.3231626,2018
99659291871,Humphrey O Obie,99659003381,Mohamed Almorsy Abdelrazek,10.1145/3231622.3231626,2018
99659291871,Humphrey O Obie,81100261843,John C. Grundy,10.1145/3231622.3231626,2018
99659291871,Humphrey O Obie,81464670479,Tomasz P Bednarz,10.1145/3231622.3231626,2018
81490649118,Caslon Chua,81490649118,Caslon Chua,10.1145/3231622.3231626,2018
81490649118,Caslon Chua,81440623086,Iman Avazpour,10.1145/3231622.3231626,2018
81490649118,Caslon Chua,99659003381,Mohamed Almorsy Abdelrazek,10.1145/3231622.3231626,2018
81490649118,Caslon Chua,81100261843,John C. Grundy,10.1145/3231622.3231626,2018
81490649118,Caslon Chua,81464670479,Tomasz P Bednarz,10.1145/3231622.3231626,2018
81440623086,Iman Avazpour,81440623086,Iman Avazpour,10.1145/3231622.3231626,2018
81440623086,Iman Avazpour,99659003381,Mohamed Almorsy Abdelrazek,10.1145/3231622.3231626,2018
81440623086,Iman Avazpour,81100261843,John C. Grundy,10.1145/3231622.3231626,2018
81440623086,Iman Avazpour,81464670479,Tomasz P Bednarz,10.1145/3231622.3231626,2018
99659003381,Mohamed Almorsy Abdelrazek,99659003381,Mohamed Almorsy Abdelrazek,10.1145/3231622.3231626,2018
99659003381,Mohamed Almorsy Abdelrazek,81100261843,John C. Grundy,10.1145/3231622.3231626,2018
99659003381,Mohamed Almorsy Abdelrazek,81464670479,Tomasz P Bednarz,10.1145/3231622.3231626,2018
81100261843,John C. Grundy,81100261843,John C. Grundy,10.1145/3231622.3231626,2018
81100261843,John C. Grundy,81464670479,Tomasz P Bednarz,10.1145/3231622.3231626,2018
81464670479,Tomasz P Bednarz,81464670479,Tomasz P Bednarz,10.1145/3231622.3231626,2018
99659289556,Yaru Du,99659289556,Yaru Du,10.1145/3231622.3231627,2018
99659289556,Yaru Du,81100220966,Changbo Wang,10.1145/3231622.3231627,2018
99659289556,Yaru Du,99658761360,Chenhui Li,10.1145/3231622.3231627,2018
99659289556,Yaru Du,99659290545,Hong Yin,10.1145/3231622.3231627,2018
81100220966,Changbo Wang,81100220966,Changbo Wang,10.1145/3231622.3231627,2018
81100220966,Changbo Wang,99658761360,Chenhui Li,10.1145/3231622.3231627,2018
81100220966,Changbo Wang,99659290545,Hong Yin,10.1145/3231622.3231627,2018
99658761360,Chenhui Li,99658761360,Chenhui Li,10.1145/3231622.3231627,2018
99658761360,Chenhui Li,99659290545,Hong Yin,10.1145/3231622.3231627,2018
99659290545,Hong Yin,99659290545,Hong Yin,10.1145/3231622.3231627,2018
99659493271,Liang Zhou,99659493271,Liang Zhou,10.1145/3231622.3231628,2018
99659493271,Liang Zhou,81100214723,Daniel Weiskopf,10.1145/3231622.3231628,2018
